Venue,86,Rochester,NY,4045 East Ave,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Irondequoit Country Club,http://www.ticketmaster.com/Irondequoit-Country-Club-tickets-Rochester/venue/86?camefrom=[=CAMEFROM=]&brand=none,14618
Venue,67,Hoboken,NJ,1039 Washington St,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Maxwells,http://www.ticketmaster.com/Maxwells-tickets-Hoboken/venue/67?camefrom=[=CAMEFROM=]&brand=none,07030
Venue,70,South Hackensack,NJ,31 Schrieffer St. South,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,School of Rock East,http://www.ticketmaster.com/School-of-Rock-East-tickets-South-Hackensack/venue/70?camefrom=[=CAMEFROM=]&brand=none,07606
Venue,2,New York,NY,138 Convent Ave,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Aaron Davis Hall,http://www.ticketmaster.com/Aaron-Davis-Hall-tickets-New-York/venue/2?camefrom=[=CAMEFROM=]&brand=none,10031
Venue,17,Syracuse,NY,259 E Onondaga Street,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Cathedral,http://www.ticketmaster.com/Cathedral-tickets-Syracuse/venue/17?camefrom=[=CAMEFROM=]&brand=none,13202
Venue,1,Port Chester,NY,7 Willow Street,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,7 Willow Street,http://www.ticketmaster.com/7-Willow-Street-tickets-Port-Chester/venue/1?camefrom=[=CAMEFROM=]&brand=none,10573
Venue,136,New York,NY,150 Convent Avenue at West 135th Street,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Harlem Stage,http://www.ticketmaster.com/Harlem-Stage-tickets-New-York/venue/136?camefrom=[=CAMEFROM=]&brand=none,10031
Venue,116,Montclair,NJ,6 DEPOT SQUARE (CORNER OF WALNUT ST.),http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Trumpets,http://www.ticketmaster.com/Trumpets-tickets-Montclair/venue/116?camefrom=[=CAMEFROM=]&brand=none,07042
Venue,88,Mahwah,NJ,1 International Blvd,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,A & P Tennis Classic,http://www.ticketmaster.com/A-P-Tennis-Classic-tickets-Mahwah/venue/88?camefrom=[=CAMEFROM=]&brand=none,07430
Venue,30,Red Bank,NJ,99 Monmouth Street,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Count Basie Theatre,http://www.ticketmaster.com/Count-Basie-Theatre-tickets-Red-Bank/venue/30?camefrom=[=CAMEFROM=]&brand=none,07701
Venue,100,McAfee,NJ,Route 517,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Legends Resort,http://www.ticketmaster.com/Legends-Resort-tickets-McAfee/venue/100?camefrom=[=CAMEFROM=]&brand=none,07428
Venue,120,New York,NY,2537 Broadway (@ 95th St.),http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Symphony Space,http://www.ticketmaster.com/Symphony-Space-tickets-New-York/venue/120?camefrom=[=CAMEFROM=]&brand=none,10025
Venue,40,Oyster Bay,NY,1395 Planting Fields Road,http://media.ticketmaster.com/dbimages/FOTA_NY_40_4Z.gif,Friends of the Arts : Planting Fields Arboretum,http://www.ticketmaster.com/Friends-of-the-Arts-Planting-Fields-Arboretum-tickets-Oyster-Bay/venue/40?camefrom=[=CAMEFROM=]&brand=none,11771
Venue,134,Seabright,NJ,1331 Ocean Ave,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Tradewinds,http://www.ticketmaster.com/Tradewinds-tickets-Seabright/venue/134?camefrom=[=CAMEFROM=]&brand=none,07760
Venue,156,Buffalo,NY,Symphony Circle,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Kleinhans Music Hall,http://www.ticketmaster.com/Kleinhans-Music-Hall-tickets-Buffalo/venue/156?camefrom=[=CAMEFROM=]&brand=none,14201
Venue,135,Jamaica,NY,9112 144th Place,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Trafalgar Square,http://www.ticketmaster.com/Trafalgar-Square-tickets-Jamaica/venue/135?camefrom=[=CAMEFROM=]&brand=none, 11435
Venue,24,Brooklyn,NY,261 Driggs Ave ,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Warsaw,http://www.ticketmaster.com/Warsaw-tickets-Brooklyn/venue/24?camefrom=[=CAMEFROM=]&brand=none,11222
Venue,104,New York,NY,204 Varick St.,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,S.O.B.'s,http://www.ticketmaster.com/SOBs-tickets-New-York/venue/104?camefrom=[=CAMEFROM=]&brand=none,10014
Venue,130,Rochester,NY,2935 East Ave,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Country Club of Rochester,http://www.ticketmaster.com/Country-Club-of-Rochester-tickets-Rochester/venue/130?camefrom=[=CAMEFROM=]&brand=none,14604
Venue,53,Port Monmouth,NJ,1 Vetrans Lane,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Middletown VFW,http://www.ticketmaster.com/Middletown-VFW-tickets-Port-Monmouth/venue/53?camefrom=[=CAMEFROM=]&brand=none,07758
Venue,122,Tarrytown,NY,13 Main Street,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Tarrytown Music Hall,http://www.ticketmaster.com/Tarrytown-Music-Hall-tickets-Tarrytown/venue/122?camefrom=[=CAMEFROM=]&brand=none,10591
Venue,22,New York,NY,47 W 20th St,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Avalon New York City,http://www.ticketmaster.com/Avalon-New-York-City-tickets-New-York/venue/22?camefrom=[=CAMEFROM=]&brand=none,10011
Venue,42,Glens Falls,NY,1 Civic Center Plaza,http://media.ticketmaster.com/dbimages/7267v.gif,Glens Falls Civic Center,http://www.ticketmaster.com/Glens-Falls-Civic-Center-tickets-Glens-Falls/venue/42?camefrom=[=CAMEFROM=]&brand=none,12801
Venue,46,New York,NY,695 Park Avenue & Lexington Ave.,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Hunter College,http://www.ticketmaster.com/Hunter-College-tickets-New-York/venue/46?camefrom=[=CAMEFROM=]&brand=none,10021
Venue,96,Rochester,NY,50 Chestnut St,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Montage Grille,http://www.ticketmaster.com/Montage-Grille-tickets-Rochester/venue/96?camefrom=[=CAMEFROM=]&brand=none,14604
Venue,105,Rochester,NY,315 Gregrory St   ,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,German House Theatre,http://www.ticketmaster.com/German-House-Theatre-tickets-Rochester/venue/105?camefrom=[=CAMEFROM=]&brand=none,14605
Venue,159,N. Tonawanda,NY,67 Webster St,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Riviera Theatre,http://www.ticketmaster.com/Riviera-Theatre-tickets-N-Tonawanda/venue/159?camefrom=[=CAMEFROM=]&brand=none,14120
Venue,36,Old Bridge,NJ,137 Texas Road,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,M & M Hall,http://www.ticketmaster.com/M-M-Hall-tickets-Old-Bridge/venue/36?camefrom=[=CAMEFROM=]&brand=none,08857
Venue,9,Spencerport,NY,355 Washington St,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Salmon Creek Country Club,http://www.ticketmaster.com/Salmon-Creek-Country-Club-tickets-Spencerport/venue/9?camefrom=[=CAMEFROM=]&brand=none,14559
Venue,98,Cohoes,NY,Po Box 541,http://media.ticketmaster.com/dbimages/SaratogaW_NY_98_4Z.gif,Saratoga Winners,http://www.ticketmaster.com/Saratoga-Winners-tickets-Cohoes/venue/98?camefrom=[=CAMEFROM=]&brand=none,12047
Venue,37,Asbury Park,NJ,207 4th Ave,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Fastlane,http://www.ticketmaster.com/Fastlane-tickets-Asbury-Park/venue/37?camefrom=[=CAMEFROM=]&brand=none,07712
Venue,5,New Rochelle,NY,435 North Ave,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Carib NY,http://www.ticketmaster.com/Carib-NY-tickets-New-Rochelle/venue/5?camefrom=[=CAMEFROM=]&brand=none,10801
Venue,288,Commack,NY,1 Clubhouse Drive,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Hamlet Golf & Country Club,http://www.ticketmaster.com/Hamlet-Golf-Country-Club-tickets-Commack/venue/288?camefrom=[=CAMEFROM=]&brand=none,11725
Venue,180,Albany,NY,1400 Washington Ave,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Suny Albany,http://www.ticketmaster.com/Suny-Albany-tickets-Albany/venue/180?camefrom=[=CAMEFROM=]&brand=none,12222
Venue,200,Rochester,NY,333 Plymouth Ave N,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Frontier Field,http://www.ticketmaster.com/Frontier-Field-tickets-Rochester/venue/200?camefrom=[=CAMEFROM=]&brand=none,146081754
Venue,179,Troy,NY,1900 Peoples Avenue (At the Corner of Burdett and Peoples Av,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,RPI Fieldhouse,http://www.ticketmaster.com/RPI-Fieldhouse-tickets-Troy/venue/179?camefrom=[=CAMEFROM=]&brand=none,12180
Venue,255,Rochester,NY,120 East Avenue,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Rochester Club Ballroom,http://www.ticketmaster.com/Rochester-Club-Ballroom-tickets-Rochester/venue/255?camefrom=[=CAMEFROM=]&brand=none,14604
Venue,264,Rochester,NY,3690 East Ave,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,St. John Fisher College,http://www.ticketmaster.com/St-John-Fisher-College-tickets-Rochester/venue/264?camefrom=[=CAMEFROM=]&brand=none,14618
Venue,240,Utica,NY,2005 Genesee St,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Rock and Roll Preserve,http://www.ticketmaster.com/Rock-and-Roll-Preserve-tickets-Utica/venue/240?camefrom=[=CAMEFROM=]&brand=none,13501
Venue,246,Buffalo,NY,248 Allen Street,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Nietzsches,http://www.ticketmaster.com/Nietzsches-tickets-Buffalo/venue/246?camefrom=[=CAMEFROM=]&brand=none,14201
Venue,334,Uniondale,NY,1 Charles Lindbergh Blvd.,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Mitchel Athletic Complex,http://www.ticketmaster.com/Mitchel-Athletic-Complex-tickets-Uniondale/venue/334?camefrom=[=CAMEFROM=]&brand=none,11553
Venue,194,Forest Hills,NY,1 Tennis Place,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Forest Hills Tennis Center,http://www.ticketmaster.com/Forest-Hills-Tennis-Center-tickets-Forest-Hills/venue/194?camefrom=[=CAMEFROM=]&brand=none,11005
Venue,230,Brooklyn,NY,Fort Hamilton Military Base,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,World Festival 2000 @ Ft. Hamilton,http://www.ticketmaster.com/World-Festival-2000-Ft-Hamilton-tickets-Brooklyn/venue/230?camefrom=[=CAMEFROM=]&brand=none,11252
Venue,277,Syracuse,NY,106 Lake Drive,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Long Branch Park At Onondaga Lake Park,http://www.ticketmaster.com/Long-Branch-Park-At-Onondaga-Lake-Park-tickets-Syracuse/venue/277?camefrom=[=CAMEFROM=]&brand=none,13202
Venue,316,Rochester,NY,Rochester,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,QPWZL - Small Venue Rochester,http://www.ticketmaster.com/QPWZL-Small-Venue-Rochester-tickets-Rochester/venue/316?camefrom=[=CAMEFROM=]&brand=none,14692
Venue,201,Rochester,NY,50 Liberty Pole Way,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Spectrum Niteclub,http://www.ticketmaster.com/Spectrum-Niteclub-tickets-Rochester/venue/201?camefrom=[=CAMEFROM=]&brand=none,14604
Venue,175,New York,NY,New York,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,QPWZL - Small Venue New York,http://www.ticketmaster.com/QPWZL-Small-Venue-New-York-tickets-New-York/venue/175?camefrom=[=CAMEFROM=]&brand=none,10019
Venue,189,Troy,NY,32 Second St.,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Troy Savings Bank Music Hall,http://www.ticketmaster.com/Troy-Savings-Bank-Music-Hall-tickets-Troy/venue/189?camefrom=[=CAMEFROM=]&brand=none,12180
Venue,225,Wantagh,NY,3232 Railroad Ave,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Mulcahy's,http://www.ticketmaster.com/Mulcahys-tickets-Wantagh/venue/225?camefrom=[=CAMEFROM=]&brand=none,11793
Venue,330,Port Jervis,NY,517 Neversink Dr.,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,New Hope Farms,http://www.ticketmaster.com/New-Hope-Farms-tickets-Port-Jervis/venue/330?camefrom=[=CAMEFROM=]&brand=none,12771
Venue,266,Chatham,NJ,222 N Passaic Ave,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Center Court,http://www.ticketmaster.com/Center-Court-tickets-Chatham/venue/266?camefrom=[=CAMEFROM=]&brand=none,07928
Venue,287,Asbury Park,NJ,Asbury Park,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Club Deep,http://www.ticketmaster.com/Club-Deep-tickets-Asbury-Park/venue/287?camefrom=[=CAMEFROM=]&brand=none,07712
Venue,295,Croton On Hudson,NY,Croton Point Park,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Croton Point Park,http://www.ticketmaster.com/Croton-Point-Park-tickets-Croton-On-Hudson/venue/295?camefrom=[=CAMEFROM=]&brand=none,10512
Venue,341,Utica,NY,830 Varick Street,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Saranac Brewery,http://www.ticketmaster.com/Saranac-Brewery-tickets-Utica/venue/341?camefrom=[=CAMEFROM=]&brand=none,13502
Venue,294,New York,NY,20 W 39th Street,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,La Boom,http://www.ticketmaster.com/La-Boom-tickets-New-York/venue/294?camefrom=[=CAMEFROM=]&brand=none,10018
Venue,214,Rochester,NY,26 Gibb St,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Kilbourn Hall,http://www.ticketmaster.com/Kilbourn-Hall-tickets-Rochester/venue/214?camefrom=[=CAMEFROM=]&brand=none,14604
Venue,325,Rochester,NY,900 East Main Street,http://media.ticketmaster.com/dbimages/8512v.,Main Street Armory,http://www.ticketmaster.com/Main-Street-Armory-tickets-Rochester/venue/325?camefrom=[=CAMEFROM=]&brand=none,14605
Venue,197,Morristown,NJ,100 South St (Miller RD & Pine Street),http://media.ticketmaster.com/dbimages/Community_NJ_197_4Z.gif,Community Theatre,http://www.ticketmaster.com/Community-Theatre-tickets-Morristown/venue/197?camefrom=[=CAMEFROM=]&brand=none,07960
Venue,203,Rochester,NY,155 N Chestnut St,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Harro East Ballroom,http://www.ticketmaster.com/Harro-East-Ballroom-tickets-Rochester/venue/203?camefrom=[=CAMEFROM=]&brand=none,14607
Venue,221,Southampton,NY,1396 Rockaway Parkway,http://media.ticketmaster.com/tmimages/TM_GenVenueImg_BW.jpg,Sound Factory,http://www.ticketmaster.com/Sound-Factory-tickets-Southampton/venue/221?camefrom=[=CAMEFROM=]&brand=none,11236
